effective_date,symbol
2024-09-30,HINDPETRO
2024-09-30,HINDSYNTEX
2024-09-30,HINDUNILVR
2024-09-30,HINDZINC
2024-09-30,HOGANAS
2024-09-30,HONASA
2024-09-30,HONAUT
2024-09-30,HSCL
2024-09-30,HUBTOWN
2024-09-30,IBREALEST
2024-09-30,IBVENTURES
2024-09-30,ICICI
2024-09-30,ICICIBANK
2024-09-30,ICICIGI
2024-09-30,ICICIPRULI
2024-09-30,ICRA
2024-09-30,IDBI
2024-09-30,IDFCFIRSTB
2024-09-30,IFBIND
2024-09-30,IFCI
2024-09-30,IGL
2024-09-30,IIFL
2024-09-30,INDHOTEL
2024-09-30,INDIACEM
2024-09-30,INDIAGLYCO
2024-09-30,INDIAMART
2024-09-30,INDIANB
2024-09-30,INDIGO
2024-09-30,INDOCO
2024-09-30,INDUSINDBK
2024-09-30,INDUSTOWER
2024-09-30,INFIBEAM
2024-09-30,INFY
2024-09-30,INTELLECT
2024-09-30,IOB
2024-09-30,IOC
2024-09-30,IONEXCHANG
2024-09-30,IPCALAB
2024-09-30,IPRINGS
2024-09-30,IRCON
2024-09-30,IRCTC
2024-09-30,ISMT
2024-09-30,ITC
2024-09-30,ITDC
2024-09-30,ITI
2024-09-30,ITIETF
2024-09-30,ITWSIGNO
2024-09-30,JAGRAN
2024-09-30,JAICORPLTD
2024-09-30,JBCHEPHARM
2024-09-30,JBMA
2024-09-30,JGCHEM
2024-09-30,JINDALPHOT
2024-09-30,JINDALSAW
2024-09-30,JINDALSTEL
2024-09-30,JKCEMENT
2024-09-30,JKPAPER
2024-09-30,JKTYRE
2024-09-30,JSL
2024-09-30,JUBLFOOD
2024-09-30,JUBLINGRY
2024-09-30,KAJARIACER
2024-09-30,KANSAINER
2024-09-30,KARURVYSYA
2024-09-30,KARUTURI
2024-09-30,KEI
2024-09-30,KINETIC
2024-09-30,KMSUGAR
2024-09-30,KNRCON
2024-09-30,KOHINOOR
2024-09-30,KOTAKBANK
2024-09-30,KPEL
2024-09-30,KPITTECH
2024-09-30,KRISHNA
2024-09-30,KSB
2024-09-30,KTKBANK
2024-09-30,KUMARS
2024-09-30,LALPATHLAB
2024-09-30,LANDMARK
2024-09-30,LAOPALA
2024-09-30,LAURUSLABS
2024-09-30,LEMONTREE
2024-09-30,LICHSGFIN
2024-09-30,LINDEINDIA
2024-09-30,LT
2024-09-30,LTF
2024-09-30,LTTS
2024-09-30,LUPIN
2024-09-30,M
2024-09-30,M&
2024-09-30,M&M
2024-09-30,MADURA
2024-09-30,MAFATIND
2024-09-30,MAHABANK
2024-09-30,MAHSCOOTER
2024-09-30,MAHSEAMLES
2024-09-30,MARICO
2024-09-30,MARUTI
2024-09-30,MASFIN
2024-09-30,MASTEK
2024-09-30,MATRIX
2024-09-30,MCX
2024-09-30,MEDPLUS
2024-09-30,MERCK
2024-09-30,MERIND
2024-09-30,METROBRAND
2024-09-30,METROPOLIS
2024-09-30,MFSL
2024-09-30,MGL
2024-09-30,MIDHANI
2024-09-30,MODIXEROX
2024-09-30,MOREPENLAB
2024-09-30,MOTHERSON
2024-09-30,MPHASIS
2024-09-30,MRF
2024-09-30,MRPL
2024-09-30,NAGARFERT
2024-09-30,NAHARPOLY
2024-09-30,NAHARSPING
2024-09-30,NAM-INDIA
2024-09-30,NATCOPHARM
2024-09-30,NATIONAL
2024-09-30,NATIONALUM
2024-09-30,NAVA
2024-09-30,NAVINFLUOR
2024-09-30,NCC
2024-09-30,NESCO
2024-09-30,NESTLEIND
2024-09-30,NETWEB
2024-09-30,NFL
2024-09-30,NH
2024-09-30,NIACL
2024-09-30,NILKAMAL
2024-09-30,NIRMA
2024-09-30,NITCO
2024-09-30,NLCINDIA
2024-09-30,NMDC
2024-09-30,NTPC
2024-09-30,NUVOCO
2024-09-30,OFSS
2024-09-30,OILCOUNTUB
2024-09-30,OLAELEC
2024-09-30,OLECTRA
2024-09-30,OMAXAUTO
2024-09-30,OMAXE
2024-09-30,ONELIFECAP
2024-09-30,ONGC
2024-09-30,ONIDA
2024-09-30,ORIENTCEM
2024-09-30,ORIENTELEC
2024-09-30,PATANJALI
2024-09-30,PATNI
2024-09-30,PATSPIN
2024-09-30,PCBL
2024-09-30,PDMJEPAPER
2024-09-30,PEL
2024-09-30,PENTAFOUR
2024-09-30,PENTAMEDIA
2024-09-30,PERSISTENT
2024-09-30,PETRONET
2024-09-30,PFIZER
2024-09-30,PGHL
2024-09-30,PHILIPS
2024-09-30,PHOENIX
2024-09-30,PIDILITIND
2024-09-30,PNB
2024-09-30,POLYCAB
2024-09-30,POLYMED
2024-09-30,POONAWALLA
2024-09-30,PRAJIND
2024-09-30,PREMIERENE
2024-09-30,PRESTIGE
2024-09-30,PRUDENT
2024-09-30,PSIDATA
2024-09-30,PUNJABCHEM
2024-09-30,PUNJTRACT
2024-09-30,QUESS
2024-09-30,RAASI
2024-09-30,RAIN
2024-09-30,RAJESHEXPO
2024-09-30,RALLIS
2024-09-30,RAMCOCEM
2024-09-30,RATNAMANI
2024-09-30,RAYMOND
2024-09-30,RBLBANK
2024-09-30,RCF
2024-09-30,RECKITT
2024-09-30,RECLTD
2024-09-30,REIAGRO
2024-09-30,RELAXO
2024-09-30,RELMEDIA
2024-09-30,RITES
2024-09-30,ROUTE
2024-09-30,RPGTRANS
2024-09-30,RSWM
2024-09-30,RVNL
2024-09-30,SAIL
2024-09-30,SANGHI
2024-09-30,SANOFI
2024-09-30,SAREGAMA
2024-09-30,SBICARD
2024-09-30,SBILIFE
2024-09-30,SCHAEFFLER
2024-09-30,SCHENECT
2024-09-30,SCHNEIDER
2024-09-30,SCI
2024-09-30,SCILAL
2024-09-30,SESASTERL
2024-09-30,SESHAPAPER
2024-09-30,SFL
2024-09-30,SHOPERSTOP
2024-09-30,SHREECEM
2024-09-30,SHRIRAMFIN
2024-09-30,SHYAMTEL
2024-09-30,SIEMENS
2024-09-30,SIS
2024-09-30,SJVN
2024-09-30,SKFINDIA
2024-09-30,SKSMICRO
2024-09-30,SOLARINDS
2024-09-30,SONATSOFTW
2024-09-30,SOUTHBANK
2024-09-30,SPARC
2024-09-30,SPICEJET
2024-09-30,SRF
2024-09-30,STAR
2024-09-30,STARCEMENT
2024-09-30,STYROLUT
2024-09-30,SULA
2024-09-30,SUMICHEM
2024-09-30,SUNDARMFIN
2024-09-30,SUNDRMFAST
2024-09-30,SUNPHARMA
2024-09-30,SUPRAJIT
2024-09-30,SUPREMEIND
2024-09-30,SWSOLAR
2024-09-30,SYMPHONY
2024-09-30,SYNGENE
2024-09-30,SYRMA
2024-09-30,TAKE
2024-09-30,TATACOMM
2024-09-30,TATACONSUM
2024-09-30,TATAELXSI
2024-09-30,TATAINVEST
2024-09-30,TATAMETAL
2024-09-30,TATAMOTORS
2024-09-30,TATAPOWER
2024-09-30,TATASTEEL
2024-09-30,TCIEXP
2024-09-30,TCNSCLOTH
2024-09-30,TCS
2024-09-30,TEAMLEASE
2024-09-30,THERMAX
2024-09-30,THIRU
2024-09-30,THYROCARE
2024-09-30,TIINDIA
2024-09-30,TIMETECHNO
2024-09-30,TIMEX
2024-09-30,TIMKEN
2024-09-30,TITAN
2024-09-30,TMCV
2024-09-30,TORNTPHARM
2024-09-30,TORNTPOWER
2024-09-30,TRANSPEK
2024-09-30,TRENT
2024-09-30,TRIDENT
2024-09-30,TTKPRESTIG
2024-09-30,TVTODAY
2024-09-30,UBL
2024-09-30,UCALFUEL
2024-09-30,UFLEX
2024-09-30,UJJIVAN
2024-09-30,ULTRACEMCO
2024-09-30,UNIONBANK
2024-09-30,UNOMINDA
2024-09-30,URBANCO
2024-09-30,UTKARSHBNK
2024-09-30,VARROC
2024-09-30,VARUN
2024-09-30,VBL
2024-09-30,VENKEYS
2024-09-30,VESUVIUS
2024-09-30,VISHAL
2024-09-30,VMART
2024-09-30,VOLTAS
2024-09-30,VTL
2024-09-30,WELENT
2024-09-30,WESTLIFE
2024-09-30,WIDIA
2024-09-30,WIMCO
2024-09-30,WINDMACH
2024-09-30,WIPRO
2024-09-30,WOCKPHARMA
2024-09-30,WSI
2024-09-30,WSTCSTPAPR
2024-09-30,ZENSARTECH
2024-09-30,ZYDUSWELL
2025-03-31,3MINDIA
2025-03-31,AARTIIND
2025-03-31,AAVAS
2025-03-31,ABB
2025-03-31,ABBOTINDIA
2025-03-31,ABCAPITAL
2025-03-31,ABREL
2025-03-31,ACC
2025-03-31,ADANIENSOL
2025-03-31,ADANIPOWER
2025-03-31,ADVENZYMES
2025-03-31,AEGISLOG
2025-03-31,AFCONS
2025-03-31,AFFLE
2025-03-31,AGCNETWO
2025-03-31,AIAENG
2025-03-31,AKZOINDIA
2025-03-31,ALKEM
2025-03-31,ALLCARGO
2025-03-31,ALTOS
2025-03-31,AMBALAL
2025-03-31,AMBER
2025-03-31,AMBUJACEM
2025-03-31,APLAPOLLO
2025-03-31,APOLLOHOSP
2025-03-31,APOLLOTYRE
2025-03-31,APPAPER
2025-03-31,APPLE
2025-03-31,ARVIND
2025-03-31,ASHOKLEY
2025-03-31,ASIANPAINT
2025-03-31,ASTERDM
2025-03-31,ASTRAZENCA
2025-03-31,ATGL
2025-03-31,ATUL
2025-03-31,ATULAUTO
2025-03-31,AUBANK
2025-03-31,AVANTIFEED
2025-03-31,AVERY
2025-03-31,AWFIS
2025-03-31,AXISBANK
2025-03-31,AZAD
2025-03-31,BAJAJ
2025-03-31,BAJAJ-AUTO
2025-03-31,BAJAJHLDNG
2025-03-31,BAJFINANCE
2025-03-31,BALMLAWRIE
2025-03-31,BALRAMCHIN
2025-03-31,BANKBARODA
2025-03-31,BASF
2025-03-31,BATAINDIA
2025-03-31,BAYERCROP
2025-03-31,BBTC
2025-03-31,BDL
2025-03-31,BEL
2025-03-31,BEML
2025-03-31,BERGEPAINT
2025-03-31,BHARATFORG
2025-03-31,BHARTIARTL
2025-03-31,BHEL
2025-03-31,BI
2025-03-31,BIOCON
2025-03-31,BIRLACORPN
2025-03-31,BLISSGVS
2025-03-31,BLUEDART
2025-03-31,BLUESTARCO
2025-03-31,BOMDYEING
2025-03-31,BOSCH-HCIL
2025-03-31,BOSCHLTD
2025-03-31,BPCL
2025-03-31,BRIGADE
2025-03-31,BRITANNIA
2025-03-31,BSE
2025-03-31,BSOFT
2025-03-31,CABLE
2025-03-31,CANBK
2025-03-31,CANFINHOME
2025-03-31,CAPLIN
2025-03-31,CARTRADE
2025-03-31,CASTROLIND
2025-03-31,CCL
2025-03-31,CDSL
2025-03-31,CEATLTD
2025-03-31,CENTRALBK
2025-03-31,CENTURYTEX
2025-03-31,CERA
2025-03-31,CESC
2025-03-31,CGCL
2025-03-31,CHAMBLFERT
2025-03-31,CHEMINOR
2025-03-31,CHENNPETRO
2025-03-31,CHETTINAD
2025-03-31,CHOLAFIN
2025-03-31,CHOLAHLDNG
2025-03-31,CIPLA
2025-03-31,CMC
2025-03-31,COALINDIA
2025-03-31,COCHINSHIP
2025-03-31,COFORGE
2025-03-31,COLPAL
2025-03-31,CONCOR
2025-03-31,CONSOFINVT
2025-03-31,COROMANDEL
2025-03-31,CREDITACC
2025-03-31,CRISIL
2025-03-31,CROMPTON
2025-03-31,CSBBANK
2025-03-31,CUB
2025-03-31,CUMMINSIND
2025-03-31,CYBERTECH
2025-03-31,DABUR
2025-03-31,DALMIASUG
2025-03-31,DATAPATTNS
2025-03-31,DBCORP
2025-03-31,DCAL
2025-03-31,DCLPOLYE
2025-03-31,DCW
2025-03-31,DEEPAKFERT
2025-03-31,DEEPAKNTR
2025-03-31,DEVYANI
2025-03-31,DHAMPURSUG
2025-03-31,DICIND
2025-03-31,DIGJAMLMTD
2025-03-31,DLF
2025-03-31,DMART
2025-03-31,DRREDDY
2025-03-31,DSQSOFTW
2025-03-31,ECLERX
2025-03-31,EICHERMOT
2025-03-31,EIDPARRY
2025-03-31,EIHOTEL
2025-03-31,ELECON
2025-03-31,ELGIEQUIP
2025-03-31,ELGIRUBCO
2025-03-31,ENDURANCE
2025-03-31,ENERGY
2025-03-31,ENGINERSIN
2025-03-31,ERIS
2025-03-31,ESABINDIA
2025-03-31,ESCORTS
2025-03-31,ESSAR
2025-03-31,EXCELINDUS
2025-03-31,EXIDEIND
2025-03-31,FACT
2025-03-31,FDC
2025-03-31,FEDERALBNK
2025-03-31,FINCABLES
2025-03-31,FLUOROCHEM
2025-03-31,FORTIS
2025-03-31,FOSECOIND
2025-03-31,FULFORD
2025-03-31,GAEL
2025-03-31,GAIL
2025-03-31,GALAXYSURF
2025-03-31,GANESHBE
2025-03-31,GARDEN
2025-03-31,GESHIP
2025-03-31,GHCL
2025-03-31,GICRE
2025-03-31,GILLETTE
2025-03-31,GLAND
2025-03-31,GLAXO
2025-03-31,GLENMARK
2025-03-31,GMDCLTD
2025-03-31,GMMPFAUDLR
2025-03-31,GNFC
2025-03-31,GODFRYPHLP
2025-03-31,GODREJAGRO
2025-03-31,GODREJCP
2025-03-31,GODREJIND
2025-03-31,GOKEX
2025-03-31,GOODRICKE
2025-03-31,GOODYEAR
2025-03-31,GPPL
2025-03-31,GRANULES
2025-03-31,GRAPHITE
2025-03-31,GRASIM
2025-03-31,GREAVESCOT
2025-03-31,GRINDWELL
2025-03-31,GSFC
2025-03-31,GSPL
2025-03-31,GUJALKALI
2025-03-31,GUJGASLTD
2025-03-31,GVT&D
2025-03-31,HAL
2025-03-31,HARRMALAYA
2025-03-31,HATHWAY
2025-03-31,HATSUN
2025-03-31,HAVELLS
2025-03-31,HCLTECH
2025-03-31,HDFC
2025-03-31,HDFCAMC
2025-03-31,HDFCBANK
2025-03-31,HDFCLIFE
2025-03-31,HEALTHCARE
2025-03-31,HEG
2025-03-31,HEIDELBERG
2025-03-31,HERBERTS
2025-03-31,HERITGFOOD
2025-03-31,HEROMOTOCO
2025-03-31,HEXT
2025-03-31,HIMACHAL
2025-03-31,HIMATSEIDE
2025-03-31,HINDALCO
2025-03-31,HINDCOPPER
2025-03-31,HINDPETRO
2025-03-31,HINDSYNTEX
2025-03-31,HINDUNILVR
2025-03-31,HINDZINC
2025-03-31,HOGANAS
2025-03-31,HONASA
2025-03-31,HONAUT
2025-03-31,HSCL
2025-03-31,HUBTOWN
2025-03-31,IBREALEST
2025-03-31,IBVENTURES
2025-03-31,ICICI
2025-03-31,ICICIBANK
2025-03-31,ICICIGI
2025-03-31,ICICIPRULI
2025-03-31,ICRA
2025-03-31,IDBI
2025-03-31,IDFCFIRSTB
2025-03-31,IFBIND
2025-03-31,IFCI
2025-03-31,IGL
2025-03-31,IIFL
2025-03-31,INDHOTEL
2025-03-31,INDIACEM
2025-03-31,INDIAGLYCO
2025-03-31,INDIAMART
2025-03-31,INDIANB
2025-03-31,INDIGO
2025-03-31,INDOCO
2025-03-31,INDUSINDBK
2025-03-31,INDUSTOWER
2025-03-31,INFIBEAM
2025-03-31,INFY
2025-03-31,INTELLECT
2025-03-31,IOB
2025-03-31,IOC
2025-03-31,IONEXCHANG
2025-03-31,IPCALAB
2025-03-31,IPRINGS
2025-03-31,IRCON
2025-03-31,IRCTC
2025-03-31,ISMT
2025-03-31,ITC
2025-03-31,ITDC
2025-03-31,ITI
2025-03-31,ITIETF
2025-03-31,ITWSIGNO
2025-03-31,JAGRAN
2025-03-31,JAICORPLTD
2025-03-31,JBCHEPHARM
2025-03-31,JBMA
2025-03-31,JGCHEM
2025-03-31,JINDALPHOT
2025-03-31,JINDALSAW
2025-03-31,JINDALSTEL
2025-03-31,JKCEMENT
2025-03-31,JKPAPER
2025-03-31,JKTYRE
2025-03-31,JSL
2025-03-31,JUBLFOOD
2025-03-31,JUBLINGRY
2025-03-31,KAJARIACER
2025-03-31,KANSAINER
2025-03-31,KARURVYSYA
2025-03-31,KARUTURI
2025-03-31,KEI
2025-03-31,KINETIC
2025-03-31,KMSUGAR
2025-03-31,KNRCON
2025-03-31,KOHINOOR
2025-03-31,KOTAKBANK
2025-03-31,KPEL
2025-03-31,KPITTECH
2025-03-31,KRISHNA
2025-03-31,KSB
2025-03-31,KTKBANK
2025-03-31,KUMARS
2025-03-31,LALPATHLAB
2025-03-31,LANDMARK
2025-03-31,LAOPALA
2025-03-31,LAURUSLABS
2025-03-31,LEMONTREE
2025-03-31,LICHSGFIN
2025-03-31,LINDEINDIA
2025-03-31,LT
2025-03-31,LTF
2025-03-31,LTTS
2025-03-31,LUPIN
2025-03-31,M
2025-03-31,M&
2025-03-31,M&M
2025-03-31,MADURA
2025-03-31,MAFATIND
2025-03-31,MAHABANK
2025-03-31,MAHSCOOTER
2025-03-31,MAHSEAMLES
2025-03-31,MARICO
2025-03-31,MARUTI
2025-03-31,MASFIN
2025-03-31,MASTEK
2025-03-31,MATRIX
2025-03-31,MCX
2025-03-31,MEDPLUS
2025-03-31,MERCK
2025-03-31,MERIND
2025-03-31,METROBRAND
2025-03-31,METROPOLIS
2025-03-31,MFSL
2025-03-31,MGL
2025-03-31,MIDHANI
2025-03-31,MODIXEROX
2025-03-31,MOREPENLAB
2025-03-31,MOTHERSON
2025-03-31,MPHASIS
2025-03-31,MRF
2025-03-31,MRPL
2025-03-31,NAGARFERT
2025-03-31,NAHARPOLY
2025-03-31,NAHARSPING
2025-03-31,NAM-INDIA
2025-03-31,NATCOPHARM
2025-03-31,NATIONAL
2025-03-31,NATIONALUM
2025-03-31,NAVA
2025-03-31,NAVINFLUOR
2025-03-31,NCC
2025-03-31,NESCO
2025-03-31,NESTLEIND
2025-03-31,NETWEB
2025-03-31,NFL
2025-03-31,NH
2025-03-31,NIACL
2025-03-31,NILKAMAL
2025-03-31,NIRMA
2025-03-31,NITCO
2025-03-31,NLCINDIA
2025-03-31,NMDC
2025-03-31,NTPC
2025-03-31,NUVOCO
2025-03-31,OFSS
2025-03-31,OILCOUNTUB
2025-03-31,OLAELEC
2025-03-31,OLECTRA
2025-03-31,OMAXAUTO
2025-03-31,OMAXE
2025-03-31,ONELIFECAP
2025-03-31,ONGC
2025-03-31,ONIDA
2025-03-31,ORIENTCEM
2025-03-31,ORIENTELEC
2025-03-31,PATANJALI
2025-03-31,PATNI
2025-03-31,PATSPIN
2025-03-31,PCBL
2025-03-31,PDMJEPAPER
2025-03-31,PEL
2025-03-31,PENTAFOUR
2025-03-31,PENTAMEDIA
2025-03-31,PERSISTENT
2025-03-31,PETRONET
2025-03-31,PFIZER
2025-03-31,PGHL
2025-03-31,PHILIPS
2025-03-31,PHOENIX
2025-03-31,PIDILITIND
2025-03-31,PNB
2025-03-31,POLYCAB
2025-03-31,POLYMED
2025-03-31,POONAWALLA
2025-03-31,PRAJIND
2025-03-31,PREMIERENE
2025-03-31,PRESTIGE
2025-03-31,PRUDENT
2025-03-31,PSIDATA
2025-03-31,PUNJABCHEM
2025-03-31,PUNJTRACT
2025-03-31,QUESS
2025-03-31,RAASI
2025-03-31,RAIN
2025-03-31,RAJESHEXPO
2025-03-31,RALLIS
2025-03-31,RAMCOCEM
2025-03-31,RATNAMANI
2025-03-31,RAYMOND
2025-03-31,RBLBANK
2025-03-31,RCF
2025-03-31,RECKITT
2025-03-31,RECLTD
2025-03-31,REIAGRO
2025-03-31,RELAXO
2025-03-31,RELMEDIA
2025-03-31,RITES
2025-03-31,ROUTE
2025-03-31,RPGTRANS
2025-03-31,RSWM
2025-03-31,RVNL
2025-03-31,SAIL
2025-03-31,SANGHI
2025-03-31,SANOFI
2025-03-31,SAREGAMA
2025-03-31,SBICARD
2025-03-31,SBILIFE
2025-03-31,SCHAEFFLER
2025-03-31,SCHENECT
2025-03-31,SCHNEIDER
2025-03-31,SCI
2025-03-31,SCILAL
2025-03-31,SESASTERL
2025-03-31,SESHAPAPER
2025-03-31,SFL
2025-03-31,SHOPERSTOP
2025-03-31,SHREECEM
2025-03-31,SHRIRAMFIN
2025-03-31,SHYAMTEL
2025-03-31,SIEMENS
2025-03-31,SIS
2025-03-31,SJVN
2025-03-31,SKFINDIA
2025-03-31,SKSMICRO
2025-03-31,SOLARINDS
2025-03-31,SONATSOFTW
2025-03-31,SOUTHBANK
2025-03-31,SPARC
2025-03-31,SPICEJET
2025-03-31,SRF
2025-03-31,STAR
2025-03-31,STARCEMENT
2025-03-31,STYROLUT
2025-03-31,SULA
2025-03-31,SUMICHEM
2025-03-31,SUNDARMFIN
2025-03-31,SUNDRMFAST
2025-03-31,SUNPHARMA
2025-03-31,SUPRAJIT
2025-03-31,SUPREMEIND
2025-03-31,SWIGGY
2025-03-31,SWSOLAR
2025-03-31,SYMPHONY
2025-03-31,SYNGENE
2025-03-31,SYRMA
2025-03-31,TAKE
2025-03-31,TATACOMM
2025-03-31,TATACONSUM
2025-03-31,TATAELXSI
2025-03-31,TATAINVEST
2025-03-31,TATAMETAL
2025-03-31,TATAMOTORS
2025-03-31,TATAPOWER
2025-03-31,TATASTEEL
2025-03-31,TCIEXP
2025-03-31,TCS
2025-03-31,TEAMLEASE
2025-03-31,THERMAX
2025-03-31,THIRU
2025-03-31,THYROCARE
2025-03-31,TIINDIA
2025-03-31,TIMETECHNO
2025-03-31,TIMEX
2025-03-31,TIMKEN
2025-03-31,TITAN
2025-03-31,TMCV
2025-03-31,TORNTPHARM
2025-03-31,TORNTPOWER
2025-03-31,TRANSPEK
2025-03-31,TRENT
2025-03-31,TRIDENT
2025-03-31,TTKPRESTIG
2025-03-31,TVTODAY
2025-03-31,UBL
2025-03-31,UCALFUEL
2025-03-31,UFLEX
2025-03-31,UJJIVAN
2025-03-31,ULTRACEMCO
2025-03-31,UNIONBANK
2025-03-31,UNOMINDA
2025-03-31,URBANCO
2025-03-31,UTKARSHBNK
2025-03-31,VARROC
2025-03-31,VARUN
2025-03-31,VBL
2025-03-31,VENKEYS
2025-03-31,VESUVIUS
2025-03-31,VISHAL
2025-03-31,VMART
2025-03-31,VOLTAS
2025-03-31,VTL
2025-03-31,WELENT
2025-03-31,WESTLIFE
2025-03-31,WIDIA
2025-03-31,WIMCO
2025-03-31,WINDMACH
2025-03-31,WIPRO
2025-03-31,WOCKPHARMA
2025-03-31,WSTCSTPAPR
2025-03-31,ZENSARTECH
2025-03-31,ZYDUSWELL
2025-09-30,3MINDIA
2025-09-30,AARTIIND
2025-09-30,AAVAS
2025-09-30,ABB
2025-09-30,ABBOTINDIA
2025-09-30,ABCAPITAL
2025-09-30,ABREL
2025-09-30,ACC
2025-09-30,ACMESOLAR
2025-09-30,ADANIENSOL
2025-09-30,ADANIPOWER
2025-09-30,ADVENZYMES
2025-09-30,AEGISLOG
2025-09-30,AFCONS
2025-09-30,AFFLE
2025-09-30,AGCNETWO
2025-09-30,AIAENG
2025-09-30,AKZOINDIA
2025-09-30,ALKEM
2025-09-30,ALLCARGO
2025-09-30,ALTOS
2025-09-30,AMBALAL
2025-09-30,AMBER
2025-09-30,AMBUJACEM
2025-09-30,APLAPOLLO
2025-09-30,APOLLOHOSP
2025-09-30,APOLLOTYRE
2025-09-30,APPAPER
2025-09-30,APPLE
2025-09-30,ARVIND
2025-09-30,ASHOKLEY
2025-09-30,ASIANPAINT
2025-09-30,ASTERDM
2025-09-30,ASTRAZENCA
2025-09-30,ATGL
2025-09-30,ATUL
2025-09-30,ATULAUTO
2025-09-30,AUBANK
2025-09-30,AVANTIFEED
2025-09-30,AVERY
2025-09-30,AWFIS
2025-09-30,AXISBANK
2025-09-30,AZAD
2025-09-30,BAJAJ
2025-09-30,BAJAJ-AUTO
2025-09-30,BAJAJHLDNG
2025-09-30,BAJFINANCE
2025-09-30,BALMLAWRIE
2025-09-30,BALRAMCHIN
2025-09-30,BANKBARODA
2025-09-30,BASF
2025-09-30,BATAINDIA
2025-09-30,BAYERCROP
2025-09-30,BBTC
2025-09-30,BDL
2025-09-30,BEL
2025-09-30,BEML
2025-09-30,BERGEPAINT
2025-09-30,BHARATFORG
2025-09-30,BHARTIARTL
2025-09-30,BHEL
2025-09-30,BI
2025-09-30,BIOCON
2025-09-30,BIRLACORPN
2025-09-30,BLISSGVS
2025-09-30,BLUEDART
2025-09-30,BLUESTARCO
2025-09-30,BOMDYEING
2025-09-30,BOSCH-HCIL
2025-09-30,BOSCHLTD
2025-09-30,BPCL
2025-09-30,BRIGADE
2025-09-30,BRITANNIA
2025-09-30,BSE
2025-09-30,BSOFT
2025-09-30,CABLE
2025-09-30,CANBK
2025-09-30,CANFINHOME
2025-09-30,CAPLIN
2025-09-30,CARTRADE
2025-09-30,CASTROLIND
2025-09-30,CCL
2025-09-30,CDSL
2025-09-30,CEATLTD
2025-09-30,CENTRALBK
2025-09-30,CENTURYTEX
2025-09-30,CERA
2025-09-30,CESC
2025-09-30,CGCL
2025-09-30,CHAMBLFERT
2025-09-30,CHEMINOR
2025-09-30,CHENNPETRO
2025-09-30,CHETTINAD
2025-09-30,CHOLAFIN
2025-09-30,CHOLAHLDNG
2025-09-30,CIPLA
2025-09-30,CMC
2025-09-30,COALINDIA
2025-09-30,COCHINSHIP
2025-09-30,COFORGE
2025-09-30,COLPAL
2025-09-30,CONCOR
2025-09-30,CONSOFINVT
2025-09-30,COROMANDEL
2025-09-30,CREDITACC
2025-09-30,CRISIL
2025-09-30,CROMPTON
2025-09-30,CSBBANK
2025-09-30,CUB
2025-09-30,CUMMINSIND
2025-09-30,CYBERTECH
2025-09-30,DABUR
2025-09-30,DALMIASUG
2025-09-30,DATAPATTNS
2025-09-30,DBCORP
2025-09-30,DCAL
2025-09-30,DCLPOLYE
2025-09-30,DEEPAKFERT
2025-09-30,DEEPAKNTR
2025-09-30,DEVYANI
2025-09-30,DHAMPURSUG
2025-09-30,DICIND
2025-09-30,DIGJAMLMTD
2025-09-30,DLF
2025-09-30,DMART
2025-09-30,DRREDDY
2025-09-30,DSQSOFTW
2025-09-30,ECLERX
2025-09-30,EICHERMOT
2025-09-30,EIDPARRY
2025-09-30,EIHOTEL
2025-09-30,ELECON
2025-09-30,ELGIEQUIP
2025-09-30,ELGIRUBCO
2025-09-30,ENDURANCE
2025-09-30,ENERGY
2025-09-30,ENGINERSIN
2025-09-30,ERIS
2025-09-30,ESABINDIA
2025-09-30,ESCORTS
2025-09-30,ESSAR
2025-09-30,EXIDEIND
2025-09-30,FACT
2025-09-30,FDC
2025-09-30,FEDERALBNK
2025-09-30,FINCABLES
2025-09-30,FIRSTCRY
2025-09-30,FLUOROCHEM
2025-09-30,FORTIS
2025-09-30,FOSECOIND
2025-09-30,FULFORD
2025-09-30,GAEL
2025-09-30,GAIL
2025-09-30,GALAXYSURF
2025-09-30,GANESHBE
2025-09-30,GARDEN
2025-09-30,GESHIP
2025-09-30,GHCL
2025-09-30,GICRE
2025-09-30,GILLETTE
2025-09-30,GLAND
2025-09-30,GLAXO
2025-09-30,GLENMARK
2025-09-30,GMDCLTD
2025-09-30,GMMPFAUDLR
2025-09-30,GNFC
2025-09-30,GODFRYPHLP
2025-09-30,GODREJAGRO
2025-09-30,GODREJCP
2025-09-30,GODREJIND
2025-09-30,GOKEX
2025-09-30,GOODRICKE
2025-09-30,GOODYEAR
2025-09-30,GPPL
2025-09-30,GRANULES
2025-09-30,GRAPHITE
2025-09-30,GRASIM
2025-09-30,GREAVESCOT
2025-09-30,GRINDWELL
2025-09-30,GSFC
2025-09-30,GSPL
2025-09-30,GUJALKALI
2025-09-30,GUJGASLTD
2025-09-30,GVT&D
2025-09-30,HAL
2025-09-30,HARRMALAYA
2025-09-30,HATHWAY
2025-09-30,HATSUN
2025-09-30,HAVELLS
2025-09-30,HCLTECH
2025-09-30,HDFC
2025-09-30,HDFCAMC
2025-09-30,HDFCBANK
2025-09-30,HDFCLIFE
2025-09-30,HEALTHCARE
2025-09-30,HEG
2025-09-30,HEIDELBERG
2025-09-30,HERBERTS
2025-09-30,HEROMOTOCO
2025-09-30,HEXT
2025-09-30,HIMACHAL
